long,lat,epsg3413_x,epsg3413_y,elevation,id,meters_from_site,inclination_from_site,bearing_from_site
-148.9425477571,61.9343312166,-3008772.5,746967.5,1858.914,2715,6326.732,5.00925907,75.04346426
-148.9497209976,61.9479388101,-3007162.5,746967.5,2032.799,2716,6933.959,5.99709108,66.66467321
-148.9499884632,61.9484459323,-3007102.5,746967.5,2043.519,2717,6962.763,6.05970092,66.34635008
-148.9500107524,61.9484881925,-3007097.5,746967.5,2049.556,2718,6965.181,6.10671855,66.31981117
-148.9504788428,61.9493756575,-3006992.5,746967.5,2130.467,2719,7016.596,6.71481606,65.76209726
-148.9505011336,61.9494179178,-3006987.5,746967.5,2133.862,2720,7019.074,6.73979797,65.73552151
-148.9513259418,61.9509815505,-3006802.5,746967.5,2110.634,2721,7112.628,6.46727974,64.75122752
-148.9387851645,61.9273690079,-3009597.5,746962.5,1392.111,2722,6162.081,0.81580392,79.15496764
-148.9422131509,61.9338768583,-3008827.5,746962.5,1826.846,2723,6317.042,4.72814328,75.3288916
-148.9422354159,61.9339191174,-3008822.5,746962.5,1830.527,2724,6318.342,4.76032532,75.30361291
-148.9422576811,61.9339613764,-3008817.5,746962.5,1832.983,2725,6319.647,4.78145968,75.27832903
-148.9424135389,61.9342571898,-3008782.5,746962.5,1858.446,2726,6328.879,5.00336304,75.10119698
-148.9424358045,61.9342994488,-3008777.5,746962.5,1858.516,2727,6330.212,5.00293932,75.07587181
-148.9494752524,61.9476534862,-3007197.5,746962.5,2011.191,2728,6921.747,5.83062844,66.86448245
-148.9494975402,61.9476957463,-3007192.5,746962.5,2011.574,2729,6924.111,5.83179247,66.83800254
-148.9496312684,61.9479493073,-3007162.5,746962.5,2031.483,2730,6938.354,5.98256806,66.67908132
-148.9498987324,61.9484564297,-3007102.5,746962.5,2039.670,2731,6967.140,6.02461933,66.36103182
-148.9503891091,61.9493861554,-3006992.5,746962.5,2125.353,2732,7020.940,6.66953589,65.77727943
-148.9512362031,61.9509920491,-3006802.5,746962.5,2112.732,2733,7116.914,6.48009542,64.76726953
-148.9387177536,61.9274217546,-3009592.5,746957.5,1392.553,2734,6167.739,0.81916098,79.13410418
-148.9422793214,61.9341831628,-3008792.5,746957.5,1852.591,2735,6331.044,4.94907048,75.1588085
-148.9423015868,61.9342254219,-3008787.5,746957.5,1855.420,2736,6332.369,4.97344641,75.13351577
-148.9493409489,61.9475794629,-3007207.5,746957.5,2006.536,2737,6921.438,5.7927502,66.93161501
-148.9493632364,61.947621723,-3007202.5,746957.5,2007.755,2738,6923.795,5.80077426,66.90516195
-148.949519251,61.9479175443,-3007167.5,746957.5,2028.837,2739,6940.371,5.95923833,66.71993428
-148.9495415391,61.9479598045,-3007162.5,746957.5,2031.824,2740,6942.751,5.98159221,66.69346529
-148.9421673698,61.9341513949,-3008797.5,746952.5,1847.723,2741,6334.545,4.90264503,75.19103877
-148.949095211,61.9472941386,-3007242.5,746952.5,1970.965,2742,6909.439,5.51064012,67.13072425
-148.949184359,61.9474631793,-3007222.5,746952.5,1992.034,2743,6918.799,5.67604854,67.02504862
-148.9492066462,61.9475054394,-3007217.5,746952.5,1996.021,2744,6921.146,5.70681718,66.99862449
-148.9492289334,61.9475476996,-3007212.5,746952.5,2001.233,2745,6923.496,5.74759921,66.9721983
-148.9492512208,61.9475899598,-3007207.5,746952.5,2004.329,2746,6925.848,5.77101506,66.94577005
-148.9494295218,61.9479280414,-3007167.5,746952.5,2027.134,2747,6944.770,5.94158473,66.73427142
-148.9510567255,61.951013046,-3006802.5,746952.5,2120.503,2748,7125.487,6.53405148,64.79927364
-148.9420554185,61.9341196268,-3008802.5,746947.5,1843.146,2749,6338.053,4.85886413,75.22320798
-148.9420776835,61.9341618859,-3008797.5,746947.5,1845.607,2750,6339.368,4.87994233,75.19796974
-148.948983197,61.9472623752,-3007247.5,746947.5,1959.290,2751,6911.530,5.41307425,67.17108725
-148.9490054837,61.9473046353,-3007242.5,746947.5,1965.448,2752,6913.862,5.46183226,67.14469637
-148.9490500573,61.9473891557,-3007232.5,746947.5,1976.409,2753,6918.533,5.54810494,67.09190825
-148.9490723442,61.9474314159,-3007227.5,746947.5,1982.107,2754,6920.873,5.59296954,67.06551104
-148.9490946312,61.9474736761,-3007222.5,746947.5,1987.679,2755,6923.215,5.63676215,67.03911173
-148.9494512323,61.9481498396,-3007142.5,746947.5,2040.490,2756,6961.079,6.03650487,66.61644752
-148.9494735205,61.9481920998,-3007137.5,746947.5,2043.180,2757,6963.469,6.05633665,66.59001436
-148.9494958087,61.9482343601,-3007132.5,746947.5,2043.304,2758,6965.862,6.05527939,66.56357931
-148.949518097,61.9482766203,-3007127.5,746947.5,2041.313,2759,6968.258,6.03702407,66.53714237
-148.9495403854,61.9483188806,-3007122.5,746947.5,2039.980,2760,6970.656,6.02412733,66.51070356
-148.9495626738,61.9483611409,-3007117.5,746947.5,2037.247,2761,6973.057,5.99985777,66.4842629
-148.9509446937,61.9509812838,-3006807.5,746947.5,2133.663,2762,7127.206,6.63688535,64.8417713
-148.9509669866,61.9510235443,-3006802.5,746947.5,2124.704,2763,7129.775,6.56347018,64.81523586
-148.949205488,61.9478645149,-3007177.5,746942.5,2015.671,2764,6948.829,5.84462289,66.81566958
-148.9492277756,61.9479067751,-3007172.5,746942.5,2019.233,2765,6951.198,5.87169405,66.78927266
-148.9493615023,61.9481603366,-3007142.5,746942.5,2037.622,2766,6965.472,6.00939689,66.6308501
-148.9508326623,61.9509495216,-3006812.5,746942.5,2140.996,2767,7128.931,6.69343954,64.88419651
-148.9508549549,61.9509917821,-3006807.5,746942.5,2136.257,2768,7131.496,6.65349162,64.85768464
-148.9507429235,61.9509600198,-3006812.5,746937.5,2142.142,2769,7133.224,6.69852757,64.90006111
-148.9505863079,61.9508437363,-3006827.5,746932.5,2132.433,2770,7129.847,6.62470017,64.99529373
-148.9506086001,61.9508859968,-3006822.5,746932.5,2134.784,2771,7132.401,6.64098139,64.96883017
-148.9506308923,61.9509282574,-3006817.5,746932.5,2136.749,2772,7134.958,6.65418761,64.9423654
-148.9506531846,61.9509705179,-3006812.5,746932.5,2141.520,2773,7137.518,6.68961046,64.91589943
-148.9382897263,61.9280550215,-3009527.5,746917.5,1415.341,2774,6216.839,1.0226514,78.84691167
-148.9383119804,61.9280972802,-3009522.5,746917.5,1416.958,2775,6217.598,1.03742776,78.82262411
-148.9412946616,61.9337599796,-3008852.5,746917.5,1818.755,2776,6354.105,4.62820893,75.51520094
-148.9380442828,61.9277696983,-3009562.5,746912.5,1400.800,2777,6216.586,0.88871728,79.02034762
-148.9380665363,61.927811957,-3009557.5,746912.5,1402.624,2778,6217.317,0.90541539,78.9961239
-148.9380887899,61.9278542157,-3009552.5,746912.5,1404.815,2779,6218.051,0.92549588,78.971894
-148.9381332972,61.9279387332,-3009542.5,746912.5,1409.449,2780,6219.532,0.9679515,78.92341568
-148.938155551,61.9279809919,-3009537.5,746912.5,1411.471,2781,6220.278,0.98645577,78.89916727
-148.9381778048,61.9280232506,-3009532.5,746912.5,1413.032,2782,6221.028,1.00070633,78.8749127
-148.9382445667,61.9281500269,-3009517.5,746912.5,1418.590,2783,6223.302,1.05149479,78.80211212
-148.9382668209,61.9281922856,-3009512.5,746912.5,1420.493,2784,6224.067,1.06888275,78.77783299
-148.938289075,61.9282345443,-3009507.5,746912.5,1422.613,2785,6224.837,1.08825133,78.75354774
-148.9383113293,61.9282768031,-3009502.5,746912.5,1424.843,2786,6225.611,1.10863725,78.72925636
-148.9383335836,61.9283190619,-3009497.5,746912.5,1427.288,2787,6226.388,1.13098886,78.70495888
-148.938355838,61.9283613206,-3009492.5,746912.5,1429.360,2788,6227.170,1.14990395,78.68065528
-148.9383780925,61.9284035794,-3009487.5,746912.5,1431.761,2789,6227.955,1.17183521,78.65634559
-148.938400347,61.9284458381,-3009482.5,746912.5,1434.355,2790,6228.744,1.1955422,78.63202981
-148.9411159234,61.9336014332,-3008872.5,746912.5,1803.863,2791,6353.889,4.49493458,75.62189249
-148.9411381865,61.9336436924,-3008867.5,746912.5,1808.252,2792,6355.147,4.53337265,75.59687995
-148.9411604497,61.9336859516,-3008862.5,746912.5,1812.474,2793,6356.408,4.57029311,75.57186221
-148.9411827129,61.9337282108,-3008857.5,746912.5,1815.555,2794,6357.673,4.5969705,75.54683926
-148.9380213764,61.9279069622,-3009547.5,746907.5,1406.375,2795,6223.734,0.93900116,78.95130945
-148.9377530294,61.9277589025,-3009567.5,746897.5,1397.745,2796,6230.702,0.85861396,79.05525474
-148.9376633626,61.92776939,-3009567.5,746892.5,1397.306,2797,6235.650,0.85390145,79.05880619
-148.9381084337,61.9286145663,-3009467.5,746892.5,1438.349,2798,6250.877,1.22789777,78.57493759
-148.937551443,61.9277376187,-3009572.5,746887.5,1395.514,2799,6239.877,0.8368766,79.08646054
-148.9381522902,61.9288786074,-3009437.5,746887.5,1449.899,2800,6260.682,1.33162291,78.43338469
-148.9381745448,61.9289208663,-3009432.5,746887.5,1450.673,2801,6261.507,1.3385288,78.40911214
-148.9381967994,61.9289631252,-3009427.5,746887.5,1452.152,2802,6262.336,1.35188048,78.38483361
-148.9380181112,61.9288045775,-3009447.5,746882.5,1446.465,2803,6263.976,1.29952934,78.4859443
-148.9380403655,61.9288468364,-3009442.5,746882.5,1448.043,2804,6264.793,1.31378663,78.46170436
-148.9381293834,61.929015872,-3009422.5,746882.5,1453.497,2805,6268.098,1.36292535,78.36468484
-148.9381738928,61.9291003898,-3009412.5,746882.5,1459.105,2806,6269.774,1.41377289,78.31613932
-148.9379061869,61.9287728063,-3009452.5,746877.5,1443.796,2807,6268.097,1.27429666,78.51418348
-148.937928441,61.9288150652,-3009447.5,746877.5,1445.482,2808,6268.909,1.28953038,78.48997012
-148.9380619671,61.9290686188,-3009417.5,746877.5,1455.626,2809,6273.864,1.3810999,78.34456463
-148.9527514158,61.9758977402,-3004007.5,746352.5,2046.175,2810,9314.942,4.55321847,53.08120739
-148.9527737321,61.9759400047,-3004002.5,746352.5,2042.742,2811,9318.410,4.53055479,53.0575756
-148.9526615947,61.9759082409,-3004007.5,746347.5,2048.895,2812,9318.544,4.56808386,53.10400582
-148.9525494576,61.9758764769,-3004012.5,746342.5,2055.066,2813,9318.683,4.6057149,53.15037876
-148.9525717735,61.9759187415,-3004007.5,746342.5,2051.421,2814,9322.148,4.58175567,53.12677319
-148.952392131,61.9759397426,-3004007.5,746332.5,2055.928,2815,9329.359,4.60573018,53.17221502
-148.9523023096,61.975950243,-3004007.5,746327.5,2060.157,2816,9332.967,4.62975293,53.19488959
-148.9522124882,61.9759607434,-3004007.5,746322.5,2063.965,2817,9336.576,4.65118445,53.21753333
-148.9521226667,61.9759712437,-3004007.5,746317.5,2067.750,2818,9340.186,4.6724606,53.24014631
-148.95201053,61.9759394792,-3004012.5,746312.5,2075.248,2819,9340.341,4.71806697,53.28624644
-148.9520328451,61.9759817439,-3004007.5,746312.5,2070.491,2820,9343.798,4.68735529,53.26272857
-148.9518314491,61.9757809204,-3004032.5,746307.5,2096.127,2821,9330.149,4.85052526,53.40282638
-148.9518537638,61.9758231851,-3004027.5,746307.5,2091.660,2822,9333.598,4.82150983,53.3793112
-148.9518760786,61.9758654499,-3004022.5,746307.5,2084.701,2823,9337.049,4.77733198,53.35579898
-148.9519207085,61.9759499793,-3004012.5,746307.5,2077.994,2824,9343.955,4.73297621,53.30878346
-148.951741628,61.9757914204,-3004032.5,746302.5,2097.650,2825,9333.770,4.85793439,53.42527442
-148.9518308869,61.9759604794,-3004012.5,746302.5,2079.570,2826,9347.571,4.74074918,53.3312899
-148.9490191898,61.9708147027,-3004622.5,746297.5,2114.376,2827,8940.965,5.17659742,56.23757123
-148.9489293842,61.9708252004,-3004622.5,746292.5,2115.235,2828,8944.749,5.17987473,56.25816038
-148.9515843,61.975854685,-3004027.5,746292.5,2098.047,2829,9344.460,4.85481668,53.44660773
-148.9488395785,61.9708356981,-3004622.5,746287.5,2115.171,2830,8948.534,5.17729097,56.27872066
-148.9514721644,61.9758229201,-3004032.5,746287.5,2100.311,2831,9344.639,4.86850839,53.49243583
-148.9514944786,61.9758651849,-3004027.5,746287.5,2098.534,2832,9348.084,4.85590639,53.46897904
-148.9487497728,61.9708461957,-3004622.5,746282.5,2113.495,2833,8952.321,5.1644751,56.29925215
-148.9513823431,61.9758334198,-3004032.5,746282.5,2101.021,2834,9348.265,4.87095065,53.51476224
-148.9512702078,61.9758016547,-3004037.5,746277.5,2102.122,2835,9348.452,4.87754891,53.56048892
-148.9512925217,61.9758439195,-3004032.5,746277.5,2100.078,2836,9351.892,4.86333399,53.53705838
-148.9485924666,61.9709094551,-3004617.5,746272.5,2111.292,2837,8963.160,5.14429226,56.31652802
-148.9511803865,61.9758121543,-3004037.5,746272.5,2100.604,2838,9352.082,4.86643304,53.58274028
-148.9510905651,61.9758226538,-3004037.5,746267.5,2099.726,2839,9355.713,4.85921696,53.60496148
-148.9484351597,61.9709727144,-3004612.5,746262.5,2110.354,2840,8974.000,5.13217243,56.33375434
-148.9510007436,61.9758331533,-3004037.5,746262.5,2100.334,2841,9359.345,4.86103646,53.6271526
-148.9483453534,61.9709832116,-3004612.5,746257.5,2110.040,2842,8977.789,5.1280285,56.35417409
-148.950910922,61.9758436527,-3004037.5,746257.5,2100.547,2843,9362.979,4.86045099,53.64931367
-148.9508211004,61.975854152,-3004037.5,746252.5,2099.375,2844,9366.613,4.85145538,53.67144475
-148.9481657404,61.971004206,-3004612.5,746247.5,2109.458,2845,8985.371,5.12004548,56.39492813
-148.948053629,61.9709724386,-3004617.5,746242.5,2106.893,2846,8985.908,5.10351349,56.4388671
-148.9480759339,61.9710147031,-3004612.5,746242.5,2108.014,2847,8989.164,5.10876519,56.41526252
-148.9506637699,61.9759174154,-3004032.5,746242.5,2099.907,2848,9377.318,4.84916962,53.69228832
-148.9479638225,61.9709829356,-3004617.5,746237.5,2103.978,2849,8989.704,5.08293749,56.45915749
-148.9505516351,61.9758856496,-3004037.5,746237.5,2105.139,2850,9377.525,4.88080091,53.73765861
-148.9505739479,61.9759279146,-3004032.5,746237.5,2101.961,2851,9380.955,4.85975649,53.71434425
-148.9478740159,61.9709934325,-3004617.5,746232.5,2101.296,2852,8993.500,5.0638507,56.4794196
-148.9504395006,61.9758538837,-3004042.5,746232.5,2108.187,2853,9377.738,4.89917987,53.78297295
-148.9504618132,61.9758961487,-3004037.5,746232.5,2106.311,2854,9381.165,4.88602325,53.75967028
-148.9477842093,61.9710039294,-3004617.5,746227.5,2098.558,2855,8997.298,5.04442495,56.4996535
-148.9503273663,61.9758221177,-3004047.5,746227.5,2109.801,2856,9377.957,4.90885086,53.8282314
-148.9503496787,61.9758643827,-3004042.5,746227.5,2107.479,2857,9381.381,4.8929944,53.80494044
-148.9476944026,61.9710144262,-3004617.5,746222.5,2095.144,2858,9001.098,5.02073742,56.51985923
-148.9502152323,61.9757903516,-3004052.5,746222.5,2109.768,2859,9378.180,4.9085389,53.87343399
-148.9502375445,61.9758326166,-3004047.5,746222.5,2108.645,2860,9381.602,4.89994899,53.85015476
-148.9501030986,61.9757585854,-3004057.5,746217.5,2109.599,2861,9378.409,4.90739207,53.91858077
-148.9501254106,61.9758008504,-3004052.5,746217.5,2109.422,2862,9381.828,4.90453812,53.89531328
-148.950013277,61.9757690841,-3004057.5,746212.5,2109.523,2863,9382.060,4.90503039,53.94041607
-148.9471772712,61.971299226,-3004592.5,746187.5,2097.653,2864,9043.946,5.01284526,56.54336851
-148.9460760684,61.9717420246,-3004557.5,746117.5,2118.323,2865,9119.919,5.10015573,56.659275
-148.9460983708,61.9717842897,-3004552.5,746117.5,2116.286,2866,9123.160,5.085662,56.63607877
-148.9482397245,61.9758417514,-3004072.5,746117.5,2173.625,2867,9441.479,5.26027687,54.41870554
-148.9482620337,61.9758840168,-3004067.5,746117.5,2169.012,2868,9444.866,5.23065169,54.39571786
-148.9482843429,61.9759262822,-3004062.5,746117.5,2162.614,2869,9448.256,5.1903104,54.37273268
-148.9459862585,61.9717525202,-3004557.5,746112.5,2118.323,2870,9123.727,5.09803811,56.67905754
-148.948105284,61.975767718,-3004082.5,746112.5,2177.692,2871,9438.389,5.28647465,54.48587311
-148.9481275929,61.9758099834,-3004077.5,746112.5,2176.682,2872,9441.772,5.27850937,54.46289476
-148.9481499019,61.9758522488,-3004072.5,746112.5,2174.011,2873,9445.157,5.26056432,54.43991888
-148.9479262272,61.9756091536,-3004102.5,746107.5,2181.017,2874,9428.557,5.31198871,54.59891029
-148.9479485357,61.975651419,-3004097.5,746107.5,2180.035,2875,9431.933,5.3041841,54.57593643
-148.9479708443,61.9756936844,-3004092.5,746107.5,2178.088,2876,9435.311,5.29057054,54.55296501
-148.9479931529,61.9757359498,-3004087.5,746107.5,2176.465,2877,9438.690,5.27892118,54.52999604
-148.9480154616,61.9757782152,-3004082.5,746107.5,2177.154,2878,9442.071,5.28118263,54.50702951
-148.9477917888,61.9755351199,-3004112.5,746102.5,2178.212,2879,9425.500,5.29679388,54.66590751
-148.947814097,61.9755773853,-3004107.5,746102.5,2179.398,2880,9428.872,5.30205588,54.64294314
-148.9478364052,61.9756196507,-3004102.5,746102.5,2179.587,2881,9432.246,5.30131125,54.61998118
-148.9456053204,61.971572681,-3004582.5,746097.5,2110.821,2882,9119.003,5.05390015,56.85394654
-148.9456276219,61.9716149461,-3004577.5,746097.5,2111.573,2883,9122.231,5.05680581,56.83080226
-148.9456499235,61.9716572112,-3004572.5,746097.5,2112.269,2884,9125.461,5.05936021,56.80765972
-148.9456722251,61.9716994763,-3004567.5,746097.5,2112.633,2885,9128.692,5.05985022,56.78451892
-148.9456945268,61.9717417415,-3004562.5,746097.5,2114.090,2886,9131.925,5.06713734,56.76137986
-148.9457168286,61.9717840066,-3004557.5,746097.5,2114.890,2887,9135.159,5.07033291,56.73824256
-148.9457391305,61.9718262717,-3004552.5,746097.5,2115.482,2888,9138.395,5.07222526,56.71510701
-148.945872943,61.9720798626,-3004522.5,746097.5,2114.310,2889,9157.844,5.0542374,56.57633112
-148.9458952453,61.9721221278,-3004517.5,746097.5,2107.271,2890,9161.091,5.00876515,56.5532081
-148.9476796589,61.9755033514,-3004117.5,746097.5,2175.475,2891,9425.823,5.28012,54.709874
-148.947701967,61.9755456169,-3004112.5,746097.5,2175.684,2892,9429.193,5.27950295,54.68692155
-148.948103523,61.9763063953,-3004022.5,746097.5,2150.853,2893,9490.089,5.09711683,54.27419396
-148.9481258323,61.9763486608,-3004017.5,746097.5,2144.032,2894,9493.486,5.05445942,54.25128822
-148.9454486073,61.9714563808,-3004597.5,746092.5,2107.865,2895,9113.153,5.03868813,56.94294257
-148.9454709084,61.971498646,-3004592.5,746092.5,2108.290,2896,9116.374,5.03956738,56.91980836
-148.9454932097,61.9715409111,-3004587.5,746092.5,2108.781,2897,9119.598,5.0408515,56.89667584
-148.9455155109,61.9715831762,-3004582.5,746092.5,2109.316,2898,9122.823,5.04241378,56.87354504
-148.9457608298,61.9720480929,-3004527.5,746092.5,2116.485,2899,9158.403,5.06742868,56.61922096
-148.945783132,61.9720903581,-3004522.5,746092.5,2115.295,2900,9161.647,5.05825834,56.59611121
-148.9475898372,61.9755138484,-3004117.5,746092.5,2172.214,2901,9429.518,5.25841504,54.73084559
-148.9479913896,61.9762746271,-3004027.5,746092.5,2160.268,2902,9490.366,5.15335366,54.3183301
-148.9480136987,61.9763168926,-3004022.5,746092.5,2155.720,2903,9493.760,5.12429757,54.29543598
-148.9474777077,61.9754820798,-3004122.5,746087.5,2168.563,2904,9429.850,5.2362283,54.77471529
-148.9475000154,61.9755243453,-3004117.5,746087.5,2169.452,2905,9433.215,5.23972915,54.75178911
-148.9479015654,61.9762851243,-3004027.5,746087.5,2160.228,2906,9494.039,5.1511296,54.3395297
-148.9473432711,61.9754080456,-3004132.5,746082.5,2161.748,2907,9426.825,5.19682218,54.84144729
-148.9473655785,61.9754503111,-3004127.5,746082.5,2163.330,2908,9430.186,5.20451316,54.81853071
-148.947387886,61.9754925766,-3004122.5,746082.5,2164.874,2909,9433.549,5.21196825,54.79561649
-148.9472534495,61.9754185423,-3004132.5,746077.5,2159.279,2910,9430.528,5.17991341,54.8622919
-148.9471636279,61.9754290389,-3004132.5,746072.5,2157.275,2911,9434.232,5.16581951,54.88310863
-148.9447319604,61.9710016734,-3004657.5,746067.5,2119.529,2912,9093.833,5.12224924,57.31713339
-148.9450887633,61.9716779166,-3004577.5,746067.5,2109.974,2913,9145.158,5.03425243,56.94808231
-148.9470738062,61.9754395355,-3004132.5,746067.5,2154.795,2914,9437.937,5.14887,54.90389753
-148.9446421525,61.971012168,-3004657.5,746062.5,2118.983,2915,9097.680,5.11668432,57.33634409
-148.9446867516,61.9710966984,-3004647.5,746062.5,2114.407,2916,9104.070,5.08453959,57.29022065
-148.9447090513,61.9711389636,-3004642.5,746062.5,2113.095,2917,9107.268,5.07457429,57.26716127
-148.9448428507,61.9713925549,-3004612.5,746062.5,2113.763,2918,9126.487,5.06810115,57.12883839
-148.9448651509,61.9714348201,-3004607.5,746062.5,2113.312,2919,9129.696,5.06352125,57.10579021
-148.9448874511,61.9714770853,-3004602.5,746062.5,2112.812,2920,9132.907,5.05863814,57.08274365
-148.9449097514,61.9715193505,-3004597.5,746062.5,2112.304,2921,9136.119,5.05370737,57.05969873
-148.9449320518,61.9715616158,-3004592.5,746062.5,2111.805,2922,9139.332,5.04883986,57.03665545
-148.9449989533,61.9716884115,-3004577.5,746062.5,2110.700,2923,9148.983,5.03667201,56.96753553
-148.9469616776,61.9754077664,-3004137.5,746062.5,2150.851,2924,9438.289,5.12492803,54.94752033
-148.9469839844,61.975450032,-3004132.5,746062.5,2151.759,2925,9441.644,5.12858134,54.92465865
-148.9445077459,61.9709381321,-3004667.5,746057.5,2117.532,2926,9095.147,5.1090327,57.4016277
-148.9445300452,61.9709803973,-3004662.5,746057.5,2117.718,2927,9098.337,5.10841329,57.37857731
-148.9445523445,61.9710226625,-3004657.5,746057.5,2117.884,2928,9101.528,5.1076638,57.35552847
-148.9447307416,61.9713607843,-3004617.5,746057.5,2113.690,2929,9127.117,5.06730317,57.17119398
-148.9448868428,61.971656641,-3004582.5,746057.5,2110.972,2930,9149.592,5.03802995,57.00998541
-148.9449091432,61.9716989063,-3004577.5,746057.5,2110.598,2931,9152.810,5.0339449,56.98696218
-148.9466264872,61.9749533418,-3004192.5,746057.5,2128.304,2932,9405.210,5.00657888,55.21971007
-148.9466487931,61.9749956073,-3004187.5,746057.5,2126.612,2933,9408.547,4.99458276,55.19683792
-148.9468718559,61.9754182628,-3004137.5,746057.5,2148.697,2934,9441.998,5.10995686,54.96823943
-148.9444179382,61.9709486265,-3004667.5,746052.5,2114.761,2935,9098.999,5.08956741,57.42075538
-148.9445963331,61.9712867484,-3004627.5,746052.5,2112.659,2936,9124.551,5.06229276,57.23651722
-148.9446186328,61.9713290136,-3004622.5,746052.5,2113.352,2937,9127.752,5.06484337,57.21349449
-148.9466035844,61.9750906346,-3004177.5,746052.5,2122.216,2938,9418.947,4.96255786,55.17167725
-148.9466258904,61.9751329002,-3004172.5,746052.5,2121.602,2939,9422.287,4.95710014,55.14882611
-148.9467597277,61.9753864936,-3004142.5,746052.5,2146.109,2940,9442.358,5.09418413,55.01176628
-148.9467820341,61.9754287592,-3004137.5,746052.5,2146.804,2941,9445.709,5.09657405,54.98893087
-148.9441497409,61.970620999,-3004707.5,746047.5,2092.330,2942,9077.414,4.96111145,57.62407072
-148.9443058314,61.9709168556,-3004672.5,746047.5,2111.596,2943,9099.666,5.06942678,57.46287836
-148.9443281303,61.9709591208,-3004667.5,746047.5,2112.843,2944,9102.851,5.07545011,57.43985686
-148.9464468465,61.974974334,-3004192.5,746047.5,2130.450,2945,9412.661,5.01559931,55.26075034
-148.9466252935,61.9753124586,-3004152.5,746047.5,2135.901,2946,9439.377,5.03430907,55.07806489
-148.9466475997,61.9753547242,-3004147.5,746047.5,2141.160,2947,9442.723,5.06419456,55.05523923
-148.946669906,61.9753969898,-3004142.5,746047.5,2143.103,2948,9446.071,5.07410624,55.03241583
-148.9440599341,61.9706314931,-3004707.5,746042.5,2089.621,2949,9081.279,4.94205099,57.64302434
-148.9440822324,61.9706737584,-3004702.5,746042.5,2091.165,2950,9084.451,4.94999894,57.62000767
-148.9441045307,61.9707160236,-3004697.5,746042.5,2093.464,2951,9087.626,4.96266561,57.59699246
-148.9441268292,61.9707582888,-3004692.5,746042.5,2095.825,2952,9090.801,4.97570689,57.57397871
-148.9441714263,61.9708428193,-3004682.5,746042.5,2107.918,2953,9097.158,5.04783253,57.52795564
-148.9441937249,61.9708850846,-3004677.5,746042.5,2110.030,2954,9100.339,5.05926866,57.50494632
-148.9442160236,61.9709273498,-3004672.5,746042.5,2110.385,2955,9103.521,5.0597306,57.4819385
-148.9463347206,61.9749425644,-3004197.5,746042.5,2134.565,2956,9413.057,5.04024456,55.30406054
-148.946357026,61.97498483,-3004192.5,746042.5,2132.329,2957,9416.388,5.02496778,55.28122929
-148.946535472,61.9753229548,-3004152.5,746042.5,2130.693,2958,9443.094,5.00097856,55.09865835
-148.943947829,61.9705997219,-3004712.5,746037.5,2083.020,2959,9081.975,4.90033143,57.68495485
-148.9440593202,61.9708110482,-3004687.5,746037.5,2096.824,2960,9097.839,4.97811984,57.56995492
-148.9440816187,61.9708533135,-3004682.5,746037.5,2101.074,2961,9101.017,5.002944,57.54695932
-148.946222595,61.9749107948,-3004202.5,746037.5,2135.489,2962,9413.457,5.04561058,55.34731684
-148.9462449002,61.9749530604,-3004197.5,746037.5,2134.083,2963,9416.786,5.03534597,55.32449776
-148.9464456504,61.9753334509,-3004152.5,746037.5,2125.794,2964,9446.812,4.96953375,55.11922432
-148.9438580222,61.9706102159,-3004712.5,746032.5,2078.143,2965,9085.843,4.86772535,57.70384133
-148.9460658598,61.9747944938,-3004217.5,746032.5,2131.423,2966,9407.216,5.0243693,55.43613944
-148.9460881647,61.9748367594,-3004212.5,746032.5,2133.434,2967,9410.539,5.03475394,55.41332829
-148.9461104696,61.974879025,-3004207.5,746032.5,2134.370,2968,9413.863,5.03863816,55.39051927
-148.9461327746,61.9749212906,-3004202.5,746032.5,2133.750,2969,9417.189,5.03312539,55.36771239
-148.9463558287,61.9753439469,-3004152.5,746032.5,2123.115,2970,9450.530,4.95146323,55.13976286
-148.9437682152,61.9706207098,-3004712.5,746027.5,2073.458,2971,9089.713,4.83634121,57.72270194
-148.9459314305,61.9747204583,-3004227.5,746027.5,2129.918,2972,9404.314,5.01680897,55.50206463
-148.9459537351,61.9747627239,-3004222.5,746027.5,2129.793,2973,9407.633,5.01429569,55.4792636
-148.9459760398,61.9748049895,-3004217.5,746027.5,2129.939,2974,9410.953,5.01341623,55.45646469
-148.9457077852,61.9744773601,-3004257.5,746022.5,2133.267,2975,9388.182,5.04566909,55.65909772
-148.9457300893,61.9745196257,-3004252.5,746022.5,2132.710,2976,9391.490,5.04053102,55.63629859
-148.9457523934,61.9745618914,-3004247.5,746022.5,2131.672,2977,9394.800,5.0324777,55.61350152
-148.9457746976,61.974604157,-3004242.5,746022.5,2130.265,2978,9398.112,5.02220469,55.59070652
-148.9457970019,61.9746464226,-3004237.5,746022.5,2129.765,2979,9401.425,5.01741863,55.56791359
-148.9458193062,61.9746886882,-3004232.5,746022.5,2130.208,2980,9404.739,5.01833979,55.54512275
-148.9458416106,61.9747309539,-3004227.5,746022.5,2128.810,2981,9408.055,5.00812701,55.52233399
-148.9436108987,61.9706839627,-3004707.5,746017.5,2069.795,2982,9100.619,4.80767803,57.73740365
-148.9455510547,61.9743610587,-3004272.5,746017.5,2138.094,2983,9382.020,5.07821276,55.74762011
